mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,zcr_mean,zcr_std,chroma_stft_mean,chroma_stft_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_mean,spectral_contrast_std,spectral_bandwidth_mean,spectral_bandwidth_std,Dialect
-0.22878702670048,-0.35572448929734246,0.09779768312207411,-0.45595531141159895,-0.32453060629227815,-0.33687908553950796,0.1701761225467395,-0.2651028498088367,0.3093771677296203,-0.29974696040197724,0.13903714250252494,-0.3718252721103086,-0.21445327179493384,-0.25018899496390656,-0.004018622468151212,-0.24469201842878496,0.1354248648566331,-0.2996792315496819,-0.07671358409055345,-0.25837454569109164,0.26672399311633066,-0.31526599064616057,0.29900982401702214,-0.2699039521749763,0.10053538798091455,-0.2761171967408734,-0.37505126096106933,-0.16807547833882175,-0.24012496718889964,0.7175194609422675,0.09817309471999658,-0.01270981371247415,0.2901521341353517,0.02045042679865694,0.3791341307163547,-0.24821508867537578,0.5658320365800427,-0.2471172060160045,Bandari
-0.2784279694546392,-0.5079221875263735,0.14686957298014935,-0.3755401375198214,-0.09734993266089509,-0.052986843799758154,0.1968887797943404,-0.023854098418562675,0.22175836998463808,-0.08686090221968756,0.34576525528891905,-0.08874415112244916,-0.03907224706582099,-0.029994664812823757,-0.0022497609534825047,-0.1788120374444585,0.18901961211618673,-0.15779058717759287,-0.09772343586967047,-0.09568700513896555,0.24828550960079504,-0.1810552287040974,-0.056691684390581115,-0.09778311013633778,0.20324564457785954,0.07868419340700661,-0.2248294758699576,-0.16834783121954855,-0.1454164740224051,0.6927404781674338,0.1538788581591808,-0.2608199342142439,0.38125141083839553,-0.19096945036285995,0.6900216087301447,0.43783288872153014,0.6403149974432742,-0.49192323463515264,Bandari
-0.5892854252040132,0.16264983498496433,-0.104811036337396,-0.414204188660939,-0.4245974811150999,-0.15128415176636523,-0.16801695789749554,0.09993399929563784,0.06853066368842685,-0.05262091895577026,0.03399442990434692,-0.3278817101100594,-0.37081368529031955,-0.12191274543881903,-0.16534893701697362,0.011270694644309298,-0.11087654874816891,-0.14000604698596342,-0.36958329911975096,-0.08388756657220486,-0.1948184144475203,0.006963803615449571,-0.3032474522025999,0.21403933235312733,0.009311980965257774,0.5786054170942223,0.1826493781958698,0.41468520738629033,-0.2921441253528292,0.7012783238493772,0.3399187137724886,0.04857245545837263,0.3336995183407301,-0.21424330090453136,0.6573290307821473,-0.09366810043708429,0.5016268440831326,-0.5812098373311194,Bandari
-0.2711598646689397,-0.5567498922849363,0.1178739196132388,-0.5098084561312146,-0.24473814583226744,-0.437498002736753,0.29585723356282584,0.08386531154788379,0.1538444864536876,-0.21247721921438945,0.1299340461815398,-0.24379799912063027,-0.09180104621411944,-0.14434413574009552,-0.12007570672927176,-0.14285762879932684,-0.009419084381946899,-0.2360743768803819,0.18690805866522145,-0.13756023398055495,-0.16423302019421626,-0.25867244317566973,-0.07553312336443055,-0.09333869195966948,-0.10148281186207768,-0.2080018974692338,-0.21858212920539943,-0.21948960419080532,-0.14385209706033641,0.6808380075990144,0.21300242554073878,-0.27438279790634656,0.44317919150707885,-0.35291177024646536,0.4240651960338693,-0.25752335385564007,0.685213286077623,-0.5880990586865253,Bandari
-0.43264855609708913,-0.6174773354180455,0.03875013710821208,-0.5603042030979435,-0.41366888241483474,-0.4233906268029187,0.08666180087775048,-0.2694526234769621,0.1914052258722438,-0.29086508386606935,-0.05314044841327617,-0.3575576948372575,-0.3098280318404307,-0.30836128917522854,-0.0511819213715386,-0.2913475434850492,-0.08657278656091337,-0.26269412743136733,0.1706844400551027,-0.1240933420289323,0.12163263543801023,-0.13558808478077689,-0.0242668134592334,-0.22089728156277033,-0.03562368621245955,0.057812886551188214,0.14753482731513023,0.09694389867456321,-0.17924424336723166,0.739669005280714,0.39609207542709224,-0.2883778149927684,0.5264308099375758,-0.4481425039641149,0.4500716568015499,-0.18008160944003704,0.6779953089422999,-0.6034931820303993,Bandari
-0.26347470237281767,-0.4326771524134837,0.059632050324855516,-0.5472476562811617,-0.1725650454604959,-0.39004192769820933,0.2064447966756295,-0.09620624932454291,0.14157518217956533,0.0026993660456828827,0.14685815234061836,-0.3390909300481316,-0.1244378563833516,-0.17551577517844574,-0.16623014779526563,-0.129838514177131,0.0659996493499451,-0.1260707581115127,-0.17539712923894402,-0.25726644060333226,0.07564351571782237,-0.21946257312268702,0.022592883389695402,-0.17992214768442238,-0.11079092356917118,-0.12428034110760733,-0.25580349537157177,-0.17866967085686736,-0.227576313517188,0.7057361640466233,0.1301691921282564,-0.14550465343472896,0.3014550503506013,-0.2039812708222627,0.4240180473973283,-0.12278551371736313,0.5571841434189351,-0.40961401118691765,Bandari
-0.3375180335412652,-0.49895825097387747,0.18251076191336268,-0.5347140831860904,-0.23203269419598277,-0.32409396963317905,0.24179392203912048,-0.19640495666588864,0.24447987347652533,-0.02203793067993176,0.2645119319968769,-0.2975336384113977,-0.07441282262022234,-0.16899140711519955,0.01201344639615215,-0.19844763285629607,0.05814486166389282,-0.20050462344649633,-0.03196914876482376,-0.24687100212330515,0.012788373995591101,-0.202290741179025,-0.10050983726089827,-0.2590516144787146,-0.1450559134208274,-0.11862202707265046,-0.20481730229875095,-0.032904420847743365,-0.01973585041093917,0.70399206411679,0.2864536955454504,-0.09624541064530578,0.5363828310740071,-0.1421141340156019,0.3448947020284292,-0.17534214156926986,0.7375937197572124,-0.3996988218865326,Bandari
-0.0482166874352189,-0.5874972793617939,-0.2564803828857119,-0.5640033472200765,-0.23138229876422683,-0.3715329184383708,-0.07255883176513592,-0.3174061655137319,0.15487334182595808,-0.2179823325374417,-0.11589254878139083,-0.3522763749741623,-0.3136404950430487,-0.2924701108263881,0.1656016832159803,-0.17254282173818947,-0.0609269362322331,-0.2794328217325953,0.16393663051991061,-0.21993354872176363,-0.20967781511351352,-0.1496436283513911,0.04227402712439035,-0.15397203251962632,-0.08405848946664714,-0.027983302650616437,-0.32077416702043715,-0.3965530579962935,-0.20482873837185156,0.754390678045721,-0.10314419288279919,-0.52453982293641,-0.0441912103715566,-0.5606445872958776,0.44083899359026124,-0.16701282629056502,0.2200542207545777,-0.6370179048915692,Bandari
-0.2808251151682917,-0.37758158583224877,-0.01791264727671095,-0.3303466657755807,-0.43132769555332495,-0.21240815698575233,0.16330685410667634,-0.00595076554074081,0.1337433457041557,-0.09144254994691159,0.14638932565529544,-0.19537099452663687,-0.04635069620081397,-0.014169287105822548,-0.016466795576115134,-0.030997981946902287,0.2526109053873684,-0.27472430911540136,0.4530715122589148,-0.09925167254064382,0.15233992029489773,-0.12309640151554824,0.1306484459843582,-0.16344141657579658,0.1299233783877099,-0.17495900925134966,-0.26954211775442083,0.03525288186526443,-0.001750863644456313,0.6637805985599283,0.1627877275841194,0.09729684783495784,0.3270713356219177,0.05252049316414786,0.3080868803257799,-0.26010669496381544,0.5608999877784111,-0.196086676386375,Bandari
-0.15930545055455303,-0.28821077505985404,0.1929991941324258,-0.43899971443675734,-0.07868262607397092,-0.25995613005298035,0.34931243607900475,-0.15755894269952342,0.1393608761661962,-0.21002134945350848,0.41962594341477794,-0.333071141064585,-0.03540246206053271,-0.24132724906432124,-0.01585118875718028,-0.0737872537991473,0.15092362025242329,-0.26676010105032544,0.27343845840850833,-0.1799235910377508,0.22380755498204652,-0.21379995015195286,0.27694597434014223,-0.0924868100690237,0.3515657645847106,-0.17607384365252388,-0.6381950163099275,-0.052015319889553546,0.08099757004334251,0.7034195565012709,-0.11380491334279996,0.1105472265870624,0.05850414903035284,0.2633552297872641,0.3305412036412769,-0.2183366788851997,0.501831013701755,-0.08774201319934805,Bandari
-0.2938381057270799,-0.4451608174796008,0.08704498888082662,-0.4437198030401954,-0.3714658440438348,-0.35620283468821934,0.11807584806975664,-0.08420413042293462,-0.02852868790551466,-0.23848990357692212,-0.06297030087924965,-0.2221784696990351,-0.2604777953948712,-0.17523454614532719,-0.05127199216144851,-0.24016441950982703,-0.16265854082316258,-0.2471970619694912,-0.02628905992150693,-0.19092733225805913,-0.09601986769573007,-0.2281555245110668,-0.25761783635780566,-0.20062020010493375,-0.1328424223717939,-0.25996358910389217,-0.16827629768834373,0.01930376845430226,-0.18675515283815125,0.6891667915112456,0.23819788307115086,-0.09794498654013972,0.4471154045506651,-0.2010961936814003,0.4342061941177531,-0.25445848673841476,0.6752996257736537,-0.5294615991842387,Bandari
-0.3793947335254574,-0.3745012903598349,0.2545699161918482,-0.41749675520382235,-0.41025571745141565,-0.10108907535753164,0.15113336182038986,-0.16280311901425915,0.17802875903828486,-0.2553601993978677,0.1481413448816633,-0.23493940465673357,-0.12070056043213785,0.08830575472689506,0.07268102722176187,-0.1982260000255497,-0.12696809891876126,-0.14893570878325835,0.0812240525295045,-0.05153918773987254,0.18799045687168406,-0.14811642102191291,-0.03304986002172709,-0.12127447190352392,0.15482567619638113,-0.028058802552561546,-0.03493572285617319,0.4937786370690791,-0.04639915328008959,0.722251874573095,0.43557013483200424,0.019367740342578488,0.6911863075660316,-0.28250647608281243,0.3918612177997831,-0.16455620913558344,0.8436730628757745,-0.5427492523181198,Bandari
-0.40494740805415175,-0.36129244750833955,-0.1811327508526661,-0.364437057425509,-0.28030222394744986,-0.14220715241256965,0.1650045722251981,-0.1551079651882009,0.03129143918541717,-0.08245923860980509,-0.03505249503871849,-0.18928443594965316,-0.3502881904055797,-0.052001746061257625,-0.006699358414744672,-0.15172301762018803,-0.10230255501848373,-0.1443615071577813,-0.07020737524686019,0.15002843861179538,0.14563926323610468,-0.026160625209009303,-0.14851775935694184,0.05185617210503657,-0.12305004383116513,0.020050019872144054,-0.137365480045614,0.06459667590083673,-0.3404443168359472,0.7256087125434523,0.1348619633389978,0.16702663103480742,0.16084471392756394,0.029264425552568696,0.4696016750885632,-0.1277095678733725,0.37860449510048677,-0.06259686624111604,Bandari
-0.30410722703014037,-0.46512968005294697,0.16928425707071795,-0.3237931246678283,-0.21770564190089092,-0.32513608658105086,0.3201692502650903,-0.24095614352483852,0.5009848726601129,-0.18758664909606626,-0.04326075399541893,-0.37961200150509256,-0.06035234741854817,-0.26105838796511105,0.36528905279205853,-0.28592887778272225,0.2140950622669689,-0.24560866249061186,0.4072758352408856,-0.15528816403324563,0.3927468282015414,-0.15738953665751398,0.281295987299069,-0.2280591608824576,0.06105903219285376,-0.13641692660317395,-0.3097522287342528,0.09440460072662238,0.08223295634874561,0.7371495993547015,0.16930185681615062,0.03823811712981673,0.3933948623717205,-0.14766971879115254,0.38896609550123507,-0.03591150498979645,0.665094911854506,-0.2736726114992758,Bandari
-0.23923674826188657,-0.34808453744708634,0.14234732027405714,-0.35340692715007527,-0.3707898311670176,-0.25242063521677893,0.2579571642824675,-0.0277937880401824,0.29277092347608014,-0.19598285211050015,0.07990953857419729,-0.2598560217681789,-0.02943221639536797,-0.14235952694673693,0.10253168045802394,-0.24794129783861873,-0.00322857165174828,-0.28687863124834967,0.0905444184139997,-0.18174332860190445,0.3347465855470947,-0.1974073430222858,0.08353590523703727,-0.21913128106183188,0.3409989802630412,-0.17929336840200905,-0.3951535797997233,0.05517343005090303,-0.08976293672190183,0.7018124047266581,0.1366092329574431,0.08102352564574922,0.3813662965153011,-0.09347876488155404,0.34203238391112567,-0.23229105156926877,0.6583235416479407,-0.48431793066554674,Bandari
-0.017579548619241603,-0.16694955381533416,-0.1005462875594324,-0.4412571583480537,-0.1445623194875928,-0.2091393905089285,0.11604532182359818,-0.146416398066462,0.11180747433268647,-0.30662302639896766,-0.10345052372745017,-0.2588258069773709,-0.19462089341098818,-0.16792024703533337,0.04697999642670944,-0.15048287156929274,-0.02708884902631277,-0.09253092536758478,-0.047703665316797206,-0.14410136488657077,-0.13082286969929158,-0.14992995790842067,-0.05212251126688264,-0.12080675623918635,-0.12419256046812772,-0.1820366264744443,-0.4788897644182134,-0.33413266304905687,-0.2075619997846606,0.6853579738444258,-0.2061688683174725,-0.20495232470260139,-0.14190482602119014,-0.2181683861953123,0.5695860323023494,0.02416450028814432,0.20828994469160844,-0.25006809388139795,Bandari
0.009919947231427417,0.01750012215110308,0.31678057461229936,-0.20212112187879194,-0.10301774231107952,-0.1884771640335322,0.37367649285045856,-0.0046325454552090806,0.09481793373498089,-0.16042461214543902,-0.012024588801916064,-0.21835897774331814,-0.26504083567090153,-0.13262563961618978,-0.40927463857064605,-0.005436883134867898,-0.3635414986003537,-0.2815107533672536,-0.028076036605300142,-0.16663517013962437,-0.20838041923776818,-0.03272683130485299,-0.22745341193254243,-0.1998195403777957,-0.47678168679263316,-0.12223842489160541,-0.6168289285896459,0.01689237880293737,-0.35597112763922634,0.7002418176016467,-0.23626248182701048,0.4760331912385649,-0.1167791639907545,0.5093747687407228,0.5950304784833256,-0.2578984385039538,0.34450719473231683,0.09097638759723381,Bandari
-0.3553263711400908,-0.32204676388413855,0.12296256331631275,-0.18931042771773077,-0.37100019645503357,-0.19812688759316333,0.18272764868841035,0.11743293944272981,0.1362867864659959,-0.000355747280666896,0.06790324100263613,0.04063866084733725,-0.26830636774691086,0.24881041493205736,-0.05210871405498996,0.09216818968686202,-0.0036167268871925284,-0.008065689142893184,-0.027435544753217384,-0.1672630713367148,0.003972290051575067,-0.1406266472021911,0.12709214712695524,0.02514972408536864,-0.20649014956628847,0.0036798367302748325,-0.14092376627003655,0.451351215199828,-0.22437472422842009,0.7932263986613275,0.23312622419946405,0.06228516130263562,0.355289073729705,0.09816968022542971,0.4338676057302078,-0.08603767933096584,0.6736295539960857,-0.39872762508304727,Bandari
0.13249637067147402,0.20092728233783896,-0.44342930735180297,-0.20104458257584157,0.3919042683178843,0.3867156113366863,-0.46074542025318665,0.3633535806016204,0.35690589529982236,0.12707294184468476,0.31521871570311755,-0.22802997864341623,-0.6795961484967068,0.13641257164105514,0.43936611078996657,0.00160290729057877,-0.7664881996607451,0.033870001467998234,0.3584438606156827,-0.07738988586192341,-0.22781962992059507,-0.031281307750254395,0.37390684705530924,-0.020510715416913072,0.22252689796142314,0.24273370424836527,-0.3116996252122086,0.02539863385507224,-0.2242466465824028,0.7124346047166705,-0.2590404312484169,-0.020719944490492637,-0.17153996814466344,-0.14824628548527463,0.5924399387640578,0.330155910568551,-0.10432183386571481,-0.19960095513870357,Bandari
-0.39856248920117604,-0.08678724831320428,0.02343664199237857,-0.41421636657425176,-0.36665049265788,-0.14556293737673176,0.08627452258797087,-0.04825790370652505,0.15714284595202177,-0.14466145937242725,0.02708965552872039,-0.19412290680714717,-0.31941756623151835,-0.12216034662549402,-0.0891057415121353,-0.12906612527380001,0.015830410811941836,-0.28635806398034214,0.04027497222627155,-0.26976650315159867,0.3874626787674222,-0.05239001838234014,0.29198768430627914,-0.16993660182675074,0.028118899806462747,-0.1801609999795818,-0.35343558737842984,0.1860600174845881,-0.3482892133991736,0.7162515478611795,-0.07682833491940078,0.6202159556003966,0.03518876318464237,0.5135457941119344,0.33891539861274733,-0.11997848935003286,0.2506980260062137,0.5223978504874087,Bandari
-0.14363050628807772,-0.45153155274040446,0.16781897252403316,-0.5252528740757876,-0.36965720144251524,-0.30169539185683003,0.14678092314294722,-0.07233266433566043,0.23996448061632955,-0.27091045780269396,0.12297451037149729,-0.19734005179228253,-0.10030722515889302,-0.1934913949897742,0.18379604924523685,-0.16954533597065313,0.020928243621313056,-0.2834421843155124,0.20796386627829247,-0.0861711620800718,0.46428200998236,-0.06491041314536294,0.08801482141179579,0.024219307513960064,0.3361911906659854,0.07223830618106764,-0.5313892392419038,-0.20820467731319992,-0.0666948859721902,0.7051462205102292,-0.008681428513226286,-0.10397976971851342,0.2438783357881913,-0.02153075603336929,0.36217517851974157,-0.2763462320768857,0.5958104270738849,-0.4412720932250037,Bandari
-0.2478048853681859,-0.3574279419537958,0.0779488938005634,-0.39194943448006136,-0.2904310740518951,-0.1126915722284062,0.16142822564893208,-0.08558662525945748,0.1941539638721951,-0.04225010089069381,0.31940413220156433,-0.1264931866924971,-0.11520044726016394,-0.12253558812354992,-0.012725209469976129,-0.04779150670034893,0.04608548969113771,-0.14399656415133444,-0.20554135354514946,-0.15812777193067318,0.03724357683330889,-0.08025282524629063,-0.03572040969491877,-0.11522586869699858,0.013028493073695371,0.009056189496206679,-0.30156856115586095,-0.14501824198923052,-0.13648735092500908,0.7250302801004511,0.14057493118327025,0.020040516138187137,0.32208410929775266,0.05627709153838523,0.5093716802135244,-0.21065574843234747,0.5726563932738356,-0.284923608363405,Bandari
-0.06725728701721889,-0.10497825710364184,0.34934736490991675,-0.22988323440200498,-0.17217916334917416,-0.1535910266956837,0.3165445108814172,0.05059820987085728,0.22703283720248085,-0.3125801775161783,0.2617495732200327,-0.2935188744532109,-0.06700293238855617,0.173981262175948,-0.12018964672162419,-0.028988924178970144,0.12521465992917935,-0.052007594105003774,0.06430181648897737,-0.20162708890360392,-0.02232529781244348,-0.029635763669989212,0.12056689023070405,-0.014444829207665655,0.08369808453010213,0.10915025572624026,-0.5929907145063978,-0.11314347064078079,-0.3086850718466333,0.738051019535849,-0.12772124308054877,0.32628867560252606,0.09094467418296737,0.38334625439990044,0.46095703860222415,-0.2675885968078199,0.49443965854277727,-0.010503998288591054,Bandari
-0.1640652988464152,-0.34715641115617124,0.11815366794311372,-0.44174451020256167,-0.27472923707898494,-0.317567630921443,0.18098790906295895,-0.22669457226019285,0.10291354706893428,-0.28067662420496853,0.0006451323549465371,-0.37893913964473025,-0.1527626942015995,-0.20790084635469286,0.03687416605496907,-0.17130101268515352,-0.06506967102172032,-0.26535327567383393,-0.15317508896069337,-0.2736118037752465,0.23302418616756332,-0.0700463677599028,-0.08583390200757446,-0.225972663662648,-0.04002820588151235,-0.17958511141933642,-0.5322774788226801,-0.4259936043910427,-0.2094491042657597,0.716907172342228,-0.10527167948284089,-0.09046924704025916,0.11016346116654119,0.03323785951419822,0.37073654879950735,-0.18743216347199554,0.43897525547145455,0.03341292674424823,Bandari
-0.2704993527020425,-0.33478179371121697,0.08521915947562195,-0.32990155421942335,-0.555604548944523,-0.14718552839022403,0.02381907075486664,0.12028379374943832,0.13623268696579005,-0.035634085232537305,-0.08374124097690977,-0.1692735113076631,-0.11434811199747305,0.12280558092913108,0.10755313438077377,-0.07821582849972941,0.06125755371240724,-0.23488988256089183,0.09072495062117987,-0.2606115218910593,0.332756978293759,-0.2704708615823055,0.15347844224919083,-0.2066050442547851,0.20843038532413258,-0.10754785340483197,-0.24117840548916858,-0.10430973798056187,-0.07832834745354189,0.7115386015206493,0.19705316951028884,-0.126342239910326,0.4020986227716219,-0.05181124468209686,0.4108861656423095,-0.16171367882724186,0.6301957754435219,-0.3729850050620426,Bandari
-0.3077220069505313,-0.46055922995944587,0.03804492729026065,-0.4036285828215178,-0.2053979070165035,-0.34413381539374743,0.3502643703430081,0.03482008853831475,0.14622002980354165,-0.21791446751115207,0.13530767288983175,-0.27561467900453385,-0.06777366321377493,-0.21788120316554438,0.02237226668090936,-0.14938876734275008,0.01862358267996142,-0.30866655135065935,0.1379259268268379,-0.1285285979013805,-0.06659250222109361,-0.19841887788834178,-0.043209920240323815,-0.1362465670180668,0.07332649727447757,-0.19487635822661653,-0.13097144990879772,-0.07012898273209023,-0.1287037486638053,0.6772467157411661,0.24040302214769915,-0.10344167752998801,0.41398326223161463,-0.12946436914298487,0.47095454018079086,-0.23405226088386077,0.6248507073094343,-0.4097372875145894,Bandari
